function,strategy,dim,seed,fx
rosenbrock,ArithmeticMeanCenterStrategy,20,2000,1.431158457230564e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,1232,4.7660115898872216e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,10023,7.897841321176574e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,12,3.3378207359241295e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,675,9.353178468259722e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,55,1.2589507454327173e-17
rosenbrock,ArithmeticMeanCenterStrategy,20,43,7.907447222262677e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,34534,3.651152914198552e-18
rosenbrock,ArithmeticMeanCenterStrategy,20,22222,1.6295929797318184e-17
rosenbrock,MedianCenterStrategy,20,42,7.687883820673588e+17
rosenbrock,MedianCenterStrategy,20,123,81723.06664617648
rosenbrock,MedianCenterStrategy,20,7,279605297.28866273
rosenbrock,MedianCenterStrategy,20,2024,5612872125998.144
rosenbrock,MedianCenterStrategy,20,999,589687.0625965843
rosenbrock,MedianCenterStrategy,20,1,8.190111732652706e+16
rosenbrock,MedianCenterStrategy,20,314,6779618660544135.0
rosenbrock,MedianCenterStrategy,20,2718,5157181370.086979
rosenbrock,MedianCenterStrategy,20,2023,1.6383645563642547e+17
rosenbrock,MedianCenterStrategy,20,86,289730523171115.0
rosenbrock,MedianCenterStrategy,20,1000,5752521272.690342
rosenbrock,MedianCenterStrategy,20,2000,4423744437683902.0
rosenbrock,MedianCenterStrategy,20,1232,3.2139391197978896e+16
rosenbrock,MedianCenterStrategy,20,10023,38725193173.11416
rosenbrock,MedianCenterStrategy,20,12,1860163363165579.2
rosenbrock,MedianCenterStrategy,20,675,133416667822.72882
rosenbrock,MedianCenterStrategy,20,55,60166909396404.22
rosenbrock,MedianCenterStrategy,20,43,2432053618381.9624
rosenbrock,MedianCenterStrategy,20,34534,12413181408482.568
rosenbrock,MedianCenterStrategy,20,22222,5449117425.351138
rosenbrock,WeightedFitnessCenterStrategy,20,42,8.762760923760337e-18
rosenbrock,WeightedFitnessCenterStrategy,20,123,5.753980280231256e-18
rosenbrock,WeightedFitnessCenterStrategy,20,7,3.629151794232848e-18
rosenbrock,WeightedFitnessCenterStrategy,20,2024,1.6501727272271798e-13
rosenbrock,WeightedFitnessCenterStrategy,20,999,3.4576319126456315e-18
rosenbrock,WeightedFitnessCenterStrategy,20,1,2.1976330496284065e-18
rosenbrock,WeightedFitnessCenterStrategy,20,314,3.986623854261199
rosenbrock,WeightedFitnessCenterStrategy,20,2718,7.276995201112404e-11
rosenbrock,WeightedFitnessCenterStrategy,20,2023,7.356481362855763e-18
rosenbrock,WeightedFitnessCenterStrategy,20,86,4.9016072528258524e-18
rosenbrock,WeightedFitnessCenterStrategy,20,1000,2.518474412405719e-18
rosenbrock,WeightedFitnessCenterStrategy,20,2000,4.134933406388908e-18
rosenbrock,WeightedFitnessCenterStrategy,20,1232,3.9866238542612042
rosenbrock,WeightedFitnessCenterStrategy,20,10023,7.436579372375549e-18
rosenbrock,WeightedFitnessCenterStrategy,20,12,5.902052367111433e-18
rosenbrock,WeightedFitnessCenterStrategy,20,675,1.0543477665506602e-17
rosenbrock,WeightedFitnessCenterStrategy,20,55,3.9866238542612
rosenbrock,WeightedFitnessCenterStrategy,20,43,1.1156834262878345e-17
rosenbrock,WeightedFitnessCenterStrategy,20,34534,6.382559612348069e-18
rosenbrock,WeightedFitnessCenterStrategy,20,22222,8.10082979845618e-18
rosenbrock,WeightedRankCenterStrategy,20,42,1.2988477546698044e-18
rosenbrock,WeightedRankCenterStrategy,20,123,1.4879651517894201e-18
rosenbrock,WeightedRankCenterStrategy,20,7,1.1307162044421486e-18
rosenbrock,WeightedRankCenterStrategy,20,2024,8.534969761154173e-19
rosenbrock,WeightedRankCenterStrategy,20,999,1.3321454146959661e-18
rosenbrock,WeightedRankCenterStrategy,20,1,9.581869021601737e-19
rosenbrock,WeightedRankCenterStrategy,20,314,1.2216840027568057e-18
rosenbrock,WeightedRankCenterStrategy,20,2718,1.9590300995577847e-18
rosenbrock,WeightedRankCenterStrategy,20,2023,1.1418512109007051e-18
rosenbrock,WeightedRankCenterStrategy,20,86,2.0179973418811362e-18
rosenbrock,WeightedRankCenterStrategy,20,1000,1.4644677550422434e-18
rosenbrock,WeightedRankCenterStrategy,20,2000,1.2462028354713598e-18
rosenbrock,WeightedRankCenterStrategy,20,1232,1.0123726538226577e-18
rosenbrock,WeightedRankCenterStrategy,20,10023,8.961860866896665e-19
rosenbrock,WeightedRankCenterStrategy,20,12,1.0445091270886422e-18
rosenbrock,WeightedRankCenterStrategy,20,675,1.86792126477524e-18
rosenbrock,WeightedRankCenterStrategy,20,55,1.4547332088801739e-18
rosenbrock,WeightedRankCenterStrategy,20,43,1.1307680882379753e-18
rosenbrock,WeightedRankCenterStrategy,20,34534,1.195977176501846e-18
rosenbrock,WeightedRankCenterStrategy,20,22222,1.609134348655397e-18
rosenbrock,TrimmedMeanCenterStrategy,20,42,2.6577978568022484e-18
rosenbrock,TrimmedMeanCenterStrategy,20,123,2.8260850237847267e-18
rosenbrock,TrimmedMeanCenterStrategy,20,7,3.3040959292930994e-18
rosenbrock,TrimmedMeanCenterStrategy,20,2024,1.9286638615218285e-18
rosenbrock,TrimmedMeanCenterStrategy,20,999,1.3689381044024764e-18
rosenbrock,TrimmedMeanCenterStrategy,20,1,3.0924297459210525e-18
rosenbrock,TrimmedMeanCenterStrategy,20,314,2.183523705380868e-18
rosenbrock,TrimmedMeanCenterStrategy,20,2718,3.790387053063619e-18
rosenbrock,TrimmedMeanCenterStrategy,20,2023,8.387592605159634e-19
rosenbrock,TrimmedMeanCenterStrategy,20,86,2.1326499860632568e-18
rosenbrock,TrimmedMeanCenterStrategy,20,1000,4.666288819415914e-18
rosenbrock,TrimmedMeanCenterStrategy,20,2000,3.2994644445025996e-18
rosenbrock,TrimmedMeanCenterStrategy,20,1232,3.1631093612836745e-18
rosenbrock,TrimmedMeanCenterStrategy,20,10023,2.2182813096263877e-18
rosenbrock,TrimmedMeanCenterStrategy,20,12,4.444717558379977e-18
rosenbrock,TrimmedMeanCenterStrategy,20,675,2.2249760768528026e-18
rosenbrock,TrimmedMeanCenterStrategy,20,55,5.718026949316547e-18
rosenbrock,TrimmedMeanCenterStrategy,20,43,3.184890128784505e-18
rosenbrock,TrimmedMeanCenterStrategy,20,34534,3.224014344257349e-18
rosenbrock,TrimmedMeanCenterStrategy,20,22222,2.875311034550873e-18
ellipsoid,ArithmeticMeanCenterStrategy,2,42,4.6518529268097034e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,123,5.933146734210495e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,7,2.133297741771175e-25
ellipsoid,ArithmeticMeanCenterStrategy,2,2024,7.075859994029301e-26
ellipsoid,ArithmeticMeanCenterStrategy,2,999,2.820670425334283e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,1,2.2304701424485746e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,314,4.4021832209609705e-25
ellipsoid,ArithmeticMeanCenterStrategy,2,2718,5.620820990679184e-25
ellipsoid,ArithmeticMeanCenterStrategy,2,2023,2.4419276024254867e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,86,5.863804798796624e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,1000,6.974504284785935e-25
ellipsoid,ArithmeticMeanCenterStrategy,2,2000,3.0278044592483744e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,1232,3.706446766879144e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,10023,2.419120838532264e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,12,6.503160735039806e-25
ellipsoid,ArithmeticMeanCenterStrategy,2,675,2.4487262940975184e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,55,1.0231633681000475e-23
ellipsoid,ArithmeticMeanCenterStrategy,2,43,4.000978250813839e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,34534,2.039244324864013e-24
ellipsoid,ArithmeticMeanCenterStrategy,2,22222,9.437286784165614e-25
ellipsoid,MedianCenterStrategy,2,42,4.016994771489967e-24
ellipsoid,MedianCenterStrategy,2,123,1.2054437062214265e-23
ellipsoid,MedianCenterStrategy,2,7,5.493500281885676e-24
ellipsoid,MedianCenterStrategy,2,2024,1.6470188316738736e-24
ellipsoid,MedianCenterStrategy,2,999,1.2722153066877547e-23
ellipsoid,MedianCenterStrategy,2,1,7.67604623966e-24
ellipsoid,MedianCenterStrategy,2,314,1.325080276805289e-25
ellipsoid,MedianCenterStrategy,2,2718,1.5347066189695884e-24
ellipsoid,MedianCenterStrategy,2,2023,7.599061075736588e-24
ellipsoid,MedianCenterStrategy,2,86,6.442121838029337e-24
ellipsoid,MedianCenterStrategy,2,1000,7.754276870481847e-25
ellipsoid,MedianCenterStrategy,2,2000,3.8245374463448686e-25
ellipsoid,MedianCenterStrategy,2,1232,1.4748973794121485e-23
ellipsoid,MedianCenterStrategy,2,10023,4.789535221392289e-24
ellipsoid,MedianCenterStrategy,2,12,6.873977307861571e-24
ellipsoid,MedianCenterStrategy,2,675,7.51563258503872e-24
ellipsoid,MedianCenterStrategy,2,55,3.931193206931258e-24
ellipsoid,MedianCenterStrategy,2,43,7.591533540074688e-25
ellipsoid,MedianCenterStrategy,2,34534,1.8101824388064866e-25
ellipsoid,MedianCenterStrategy,2,22222,2.4897526963577114e-24
ellipsoid,WeightedFitnessCenterStrategy,2,42,2.2980346399224226e-24
ellipsoid,WeightedFitnessCenterStrategy,2,123,1.289769628888167e-23
ellipsoid,WeightedFitnessCenterStrategy,2,7,2.709839501492268e-25
ellipsoid,WeightedFitnessCenterStrategy,2,2024,4.378704833689319e-25
ellipsoid,WeightedFitnessCenterStrategy,2,999,3.190023142574578e-24
ellipsoid,WeightedFitnessCenterStrategy,2,1,1.1457263775554804e-25
ellipsoid,WeightedFitnessCenterStrategy,2,314,2.8233090185419342e-24
ellipsoid,WeightedFitnessCenterStrategy,2,2718,3.0450624314555816e-24
ellipsoid,WeightedFitnessCenterStrategy,2,2023,4.6624102825828456e-24
ellipsoid,WeightedFitnessCenterStrategy,2,86,4.185168951902751e-24
ellipsoid,WeightedFitnessCenterStrategy,2,1000,7.870497261794492e-25
ellipsoid,WeightedFitnessCenterStrategy,2,2000,7.944878724721767e-25
ellipsoid,WeightedFitnessCenterStrategy,2,1232,5.155048330220955e-24
ellipsoid,WeightedFitnessCenterStrategy,2,10023,3.1948884187586608e-24
ellipsoid,WeightedFitnessCenterStrategy,2,12,1.078123365255642e-25
ellipsoid,WeightedFitnessCenterStrategy,2,675,4.064080119977108e-24
ellipsoid,WeightedFitnessCenterStrategy,2,55,7.959042385170953e-24
ellipsoid,WeightedFitnessCenterStrategy,2,43,4.261040328841625e-24
ellipsoid,WeightedFitnessCenterStrategy,2,34534,1.791067200387424e-24
ellipsoid,WeightedFitnessCenterStrategy,2,22222,3.808332544211002e-25
ellipsoid,WeightedRankCenterStrategy,2,42,6.723934899055195e-25
ellipsoid,WeightedRankCenterStrategy,2,123,9.17981298825023e-24
ellipsoid,WeightedRankCenterStrategy,2,7,6.704738455107901e-25
ellipsoid,WeightedRankCenterStrategy,2,2024,1.8723803849150804e-24
ellipsoid,WeightedRankCenterStrategy,2,999,6.372601546750465e-25
ellipsoid,WeightedRankCenterStrategy,2,1,1.0144499508052498e-24
ellipsoid,WeightedRankCenterStrategy,2,314,7.118800192085903e-25
ellipsoid,WeightedRankCenterStrategy,2,2718,2.5253975806016818e-24
ellipsoid,WeightedRankCenterStrategy,2,2023,1.380943193429813e-25
ellipsoid,WeightedRankCenterStrategy,2,86,3.7628160839644705e-24
ellipsoid,WeightedRankCenterStrategy,2,1000,2.0306885122897129e-25
ellipsoid,WeightedRankCenterStrategy,2,2000,3.9882975648555957e-25
ellipsoid,WeightedRankCenterStrategy,2,1232,5.442899598029873e-24
ellipsoid,WeightedRankCenterStrategy,2,10023,1.900781624184554e-24
ellipsoid,WeightedRankCenterStrategy,2,12,3.8018080842768673e-25
ellipsoid,WeightedRankCenterStrategy,2,675,1.747184559399471e-24
ellipsoid,WeightedRankCenterStrategy,2,55,5.459718242511672e-24
ellipsoid,WeightedRankCenterStrategy,2,43,2.26538675707022e-24
ellipsoid,WeightedRankCenterStrategy,2,34534,1.524173692100523e-24
ellipsoid,WeightedRankCenterStrategy,2,22222,5.0584572315105705e-24
ellipsoid,TrimmedMeanCenterStrategy,2,42,6.390733322246445e-25
ellipsoid,TrimmedMeanCenterStrategy,2,123,5.7376483209086016e-24
ellipsoid,TrimmedMeanCenterStrategy,2,7,5.305579961374055e-26
ellipsoid,TrimmedMeanCenterStrategy,2,2024,1.023333561250952e-26
ellipsoid,TrimmedMeanCenterStrategy,2,999,1.531348907887943e-24
ellipsoid,TrimmedMeanCenterStrategy,2,1,1.5085347354245208e-24
ellipsoid,TrimmedMeanCenterStrategy,2,314,3.8452123430427054e-25
ellipsoid,TrimmedMeanCenterStrategy,2,2718,2.1600846099033976e-25
ellipsoid,TrimmedMeanCenterStrategy,2,2023,4.887154654356973e-25
ellipsoid,TrimmedMeanCenterStrategy,2,86,7.250035339731014e-24
ellipsoid,TrimmedMeanCenterStrategy,2,1000,2.737596683046367e-25
ellipsoid,TrimmedMeanCenterStrategy,2,2000,4.218676085229064e-26
ellipsoid,TrimmedMeanCenterStrategy,2,1232,6.744731911856593e-24
ellipsoid,TrimmedMeanCenterStrategy,2,10023,1.5192795998633176e-24
ellipsoid,TrimmedMeanCenterStrategy,2,12,2.1424528350282707e-25
ellipsoid,TrimmedMeanCenterStrategy,2,675,1.7938616599343236e-24
ellipsoid,TrimmedMeanCenterStrategy,2,55,8.28177930145835e-25
ellipsoid,TrimmedMeanCenterStrategy,2,43,9.954059668160228e-25
ellipsoid,TrimmedMeanCenterStrategy,2,34534,9.493243360870157e-25
ellipsoid,TrimmedMeanCenterStrategy,2,22222,8.004818858975275e-24
ellipsoid,ArithmeticMeanCenterStrategy,5,42,7.842665130916267e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,123,6.628833090822302e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,7,2.2249873195618376e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,2024,6.81138210840988e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,999,6.253607327473499e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,1,5.399262235981158e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,314,1.0112877830363878e-22
ellipsoid,ArithmeticMeanCenterStrategy,5,2718,7.778216603295021e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,2023,6.729430477007794e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,86,4.7698582332438646e-24
ellipsoid,ArithmeticMeanCenterStrategy,5,1000,5.945842148365313e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,2000,4.32671155641591e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,1232,2.917756629573367e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,10023,2.540221239522902e-22
ellipsoid,ArithmeticMeanCenterStrategy,5,12,4.2926882833667556e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,675,8.367501543115894e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,55,6.826164797189554e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,43,3.586647051867927e-23
ellipsoid,ArithmeticMeanCenterStrategy,5,34534,1.3856362404543137e-22
ellipsoid,ArithmeticMeanCenterStrategy,5,22222,7.934149683017973e-23
ellipsoid,MedianCenterStrategy,5,42,3.8054208918769865e-22
ellipsoid,MedianCenterStrategy,5,123,1.6278498690057919e-22
ellipsoid,MedianCenterStrategy,5,7,1.0366498947724146e-22
ellipsoid,MedianCenterStrategy,5,2024,6.393417862379014e-23
ellipsoid,MedianCenterStrategy,5,999,1.3253256055230928e-22
ellipsoid,MedianCenterStrategy,5,1,1.1426456864571542e-22
ellipsoid,MedianCenterStrategy,5,314,3.8979662230952397e-22
ellipsoid,MedianCenterStrategy,5,2718,8.023475677838125e-23
ellipsoid,MedianCenterStrategy,5,2023,9.234032478789276e-23
ellipsoid,MedianCenterStrategy,5,86,1.0449106962585239e-22
ellipsoid,MedianCenterStrategy,5,1000,1.8366477893833878e-22
ellipsoid,MedianCenterStrategy,5,2000,2.0083512747272154e-22
ellipsoid,MedianCenterStrategy,5,1232,2.4649396523409235e-22
ellipsoid,MedianCenterStrategy,5,10023,1.740108090719669e-22
ellipsoid,MedianCenterStrategy,5,12,6.04646801910033e-23
ellipsoid,MedianCenterStrategy,5,675,2.124272182418116e-22
ellipsoid,MedianCenterStrategy,5,55,1.2373697598348032e-22
ellipsoid,MedianCenterStrategy,5,43,8.907089293158845e-23
ellipsoid,MedianCenterStrategy,5,34534,9.82542131457163e-23
ellipsoid,MedianCenterStrategy,5,22222,1.1893678562959167e-22
ellipsoid,WeightedFitnessCenterStrategy,5,42,2.214468920707938e-22
ellipsoid,WeightedFitnessCenterStrategy,5,123,2.949091635431832e-23
ellipsoid,WeightedFitnessCenterStrategy,5,7,7.667444204630733e-23
ellipsoid,WeightedFitnessCenterStrategy,5,2024,9.160002542057647e-23
ellipsoid,WeightedFitnessCenterStrategy,5,999,5.547091538473212e-23
ellipsoid,WeightedFitnessCenterStrategy,5,1,2.3107574480396827e-23
ellipsoid,WeightedFitnessCenterStrategy,5,314,9.658227491961775e-23
ellipsoid,WeightedFitnessCenterStrategy,5,2718,6.254772256025198e-23
ellipsoid,WeightedFitnessCenterStrategy,5,2023,1.7182143912584942e-22
ellipsoid,WeightedFitnessCenterStrategy,5,86,5.495103822082061e-23
ellipsoid,WeightedFitnessCenterStrategy,5,1000,4.4720537521702664e-23
ellipsoid,WeightedFitnessCenterStrategy,5,2000,8.801058085099261e-23
ellipsoid,WeightedFitnessCenterStrategy,5,1232,5.949696942633906e-23
ellipsoid,WeightedFitnessCenterStrategy,5,10023,2.569626703227823e-22
ellipsoid,WeightedFitnessCenterStrategy,5,12,1.0748897847012995e-23
ellipsoid,WeightedFitnessCenterStrategy,5,675,1.484901587808976e-22
ellipsoid,WeightedFitnessCenterStrategy,5,55,4.690291938897476e-23
ellipsoid,WeightedFitnessCenterStrategy,5,43,4.2719730214823037e-23
ellipsoid,WeightedFitnessCenterStrategy,5,34534,1.3240994229121508e-22
ellipsoid,WeightedFitnessCenterStrategy,5,22222,5.856558969977009e-23
ellipsoid,WeightedRankCenterStrategy,5,42,8.649529364320796e-23
ellipsoid,WeightedRankCenterStrategy,5,123,6.383719847405134e-23
ellipsoid,WeightedRankCenterStrategy,5,7,1.340338038357521e-22
ellipsoid,WeightedRankCenterStrategy,5,2024,5.242714297180776e-23
ellipsoid,WeightedRankCenterStrategy,5,999,6.572000981682036e-23
ellipsoid,WeightedRankCenterStrategy,5,1,3.7602290932669494e-23
ellipsoid,WeightedRankCenterStrategy,5,314,8.246478385049634e-23
ellipsoid,WeightedRankCenterStrategy,5,2718,3.5428110949692627e-23
ellipsoid,WeightedRankCenterStrategy,5,2023,6.505511436866093e-23
ellipsoid,WeightedRankCenterStrategy,5,86,4.6215982359746406e-23
ellipsoid,WeightedRankCenterStrategy,5,1000,5.975445830720131e-23
ellipsoid,WeightedRankCenterStrategy,5,2000,2.748106134349668e-23
ellipsoid,WeightedRankCenterStrategy,5,1232,3.341992359784758e-23
ellipsoid,WeightedRankCenterStrategy,5,10023,1.8355811606628525e-22
ellipsoid,WeightedRankCenterStrategy,5,12,2.2527481984361365e-23
ellipsoid,WeightedRankCenterStrategy,5,675,1.923168618690869e-23
ellipsoid,WeightedRankCenterStrategy,5,55,4.0542074210783266e-23
ellipsoid,WeightedRankCenterStrategy,5,43,1.6154138301186744e-23
ellipsoid,WeightedRankCenterStrategy,5,34534,6.365936876057993e-23
ellipsoid,WeightedRankCenterStrategy,5,22222,1.5693694716292227e-23
ellipsoid,TrimmedMeanCenterStrategy,5,42,2.936094940029975e-22
ellipsoid,TrimmedMeanCenterStrategy,5,123,2.4928534341533348e-23
ellipsoid,TrimmedMeanCenterStrategy,5,7,9.941117186497813e-23
ellipsoid,TrimmedMeanCenterStrategy,5,2024,1.0218496133351633e-22
ellipsoid,TrimmedMeanCenterStrategy,5,999,3.867589008143194e-23
ellipsoid,TrimmedMeanCenterStrategy,5,1,1.8937340649815438e-23
ellipsoid,TrimmedMeanCenterStrategy,5,314,1.319948231986058e-22
ellipsoid,TrimmedMeanCenterStrategy,5,2718,2.1236666291442147e-23
ellipsoid,TrimmedMeanCenterStrategy,5,2023,1.186226655457814e-22
ellipsoid,TrimmedMeanCenterStrategy,5,86,2.9298262818064033e-23
ellipsoid,TrimmedMeanCenterStrategy,5,1000,1.27317572847285e-22
ellipsoid,TrimmedMeanCenterStrategy,5,2000,6.086866508478178e-23
ellipsoid,TrimmedMeanCenterStrategy,5,1232,4.458225814997882e-23
ellipsoid,TrimmedMeanCenterStrategy,5,10023,1.9498572970826652e-22
ellipsoid,TrimmedMeanCenterStrategy,5,12,5.907943552123796e-23
ellipsoid,TrimmedMeanCenterStrategy,5,675,2.81263890720269e-23
ellipsoid,TrimmedMeanCenterStrategy,5,55,1.00671482582651e-22
ellipsoid,TrimmedMeanCenterStrategy,5,43,9.876565703961435e-24
ellipsoid,TrimmedMeanCenterStrategy,5,34534,5.956794389189078e-23
ellipsoid,TrimmedMeanCenterStrategy,5,22222,9.01423993837362e-23
ellipsoid,ArithmeticMeanCenterStrategy,10,42,1.0584259943631028e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,123,1.2428632703565733e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,7,9.981577225218736e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,2024,8.60796835297345e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,999,1.7574151691043694e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,1,4.478566226559048e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,314,7.192903222232001e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,2718,1.8220914416189113e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,2023,6.757087370020737e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,86,6.022595476137389e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,1000,1.0710377962816027e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,2000,1.1066974800784115e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,1232,1.0466831301675482e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,10023,4.0467562190184315e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,12,7.491734100049231e-22
ellipsoid,ArithmeticMeanCenterStrategy,10,675,1.255158179669022e-21
ellipsoid,ArithmeticMeanCenterStrategy,10,55,4.928038246237884e-22
